contract_preamble,date,expiry_date,strike,yes_price,volume,open_interest,adjusted_yes_price,probability,swapped
FED-22SEP,2022-06-19,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-20,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-21,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-23,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-24,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-25,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-26,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-27,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-28,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-29,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-06-30,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-01,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-02,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-03,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-04,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-05,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-06,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-07,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-08,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-09,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-10,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-11,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-12,2022-09-22,1.75,97.5,0,3287,97.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-13,2022-09-22,1.75,97.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-14,2022-09-22,1.75,99,0,3287,99,0,FALSE
FED-22SEP,2022-07-15,2022-09-22,1.75,99,0,3287,99,0,FALSE
FED-22SEP,2022-07-16,2022-09-22,1.75,99,0,3287,99,0,FALSE
FED-22SEP,2022-07-17,2022-09-22,1.75,99,0,3287,99,0,FALSE
FED-22SEP,2022-07-18,2022-09-22,1.75,98.5,0,3287,99,0,FALSE
FED-22SEP,2022-07-19,2022-09-22,1.75,98.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-20,2022-09-22,1.75,98.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-21,2022-09-22,1.75,98.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-22,2022-09-22,1.75,98.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-23,2022-09-22,1.75,98,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-24,2022-09-22,1.75,98,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-25,2022-09-22,1.75,98.5,0,3287,98.5,0,FALSE
FED-22SEP,2022-07-26,2022-09-22,1.75,98,0,3287,98,0.5102040816326531,FALSE
FED-22SEP,2022-07-27,2022-09-22,1.75,97.5,0,3287,98,0.5102040816326531,FALSE
FED-22SEP,2022-07-28,2022-09-22,1.75,98.5,3,3284,98.5,0.5102040816326531,FALSE
FED-22SEP,2022-07-29,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-07-30,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-07-31,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-08-01,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-08-02,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-08-03,2022-09-22,1.75,98.5,0,3284,98.5,0.5102040816326531,FALSE
FED-22SEP,2022-08-04,2022-09-22,1.75,99,0,3284,99,-0.5102040816326531,FALSE
FED-22SEP,2022-08-05,2022-09-22,1.75,99,0,3284,99,0.5102040816326531,FALSE
FED-22SEP,2022-08-06,2022-09-22,1.75,99,0,3284,99,0,FALSE
FED-22SEP,2022-08-07,2022-09-22,1.75,99,0,3284,99,0,FALSE
FED-22SEP,2022-08-08,2022-09-22,1.75,99,0,3284,99,0,FALSE
FED-22SEP,2022-08-09,2022-09-22,1.75,99,0,3284,99,0,FALSE
FED-22SEP,2022-08-10,2022-09-22,1.75,99,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-11,2022-09-22,1.75,99,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-12,2022-09-22,1.75,99,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-13,2022-09-22,1.75,99,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-14,2022-09-22,1.75,99,0,3284,99,-0.5102040816326531,FALSE
FED-22SEP,2022-08-15,2022-09-22,1.75,99.5,0,3284,99.5,-0.5102040816326531,FALSE
FED-22SEP,2022-08-16,2022-09-22,1.75,99.5,0,3284,99.5,-0.5102040816326531,FALSE
FED-22SEP,2022-08-17,2022-09-22,1.75,99.5,0,3284,99.5,-0.5102040816326531,FALSE
FED-22SEP,2022-08-18,2022-09-22,1.75,99.5,0,3284,99.5,-0.5102040816326531,FALSE
FED-22SEP,2022-08-19,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-20,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-21,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-22,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-23,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-24,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-25,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-26,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-27,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-28,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-29,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-30,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-08-31,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-01,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-02,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-03,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-04,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-05,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-06,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-07,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-08,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-09,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-10,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-11,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-12,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-13,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-14,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-15,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-16,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-17,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-18,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-19,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-20,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-21,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-22SEP,2022-09-22,2022-09-22,1.75,99.5,0,3284,99.5,0,FALSE
FED-23FEB,2022-08-12,2023-02-02,1.75,98.5,0,0,98.5,0.5102040816326531,FALSE
FED-23FEB,2022-08-13,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-15,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-18,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-19,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-20,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-23,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-24,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-25,2023-02-02,1.75,99,0,0,99,0,FALSE
FED-23FEB,2022-08-26,2023-02-02,1.75,99,1,1,99,0,FALSE
FED-23FEB,2022-08-27,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-08-28,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-08-29,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-08-30,2023-02-02,1.75,99.5,0,1,99.5,0,FALSE
FED-23FEB,2022-08-31,2023-02-02,1.75,99.5,0,1,99.5,0,FALSE
FED-23FEB,2022-09-01,2023-02-02,1.75,99.5,0,1,99.5,0,FALSE
FED-23FEB,2022-09-02,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-03,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-08,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-09,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-10,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-11,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-14,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-15,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-16,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-17,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-22,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-23,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-24,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-25,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-27,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-09-28,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-10-01,2023-02-02,1.75,95.5,0,1,97.5,0,FALSE
FED-23FEB,2022-10-03,2023-02-02,1.75,96,0,1,97.5,0,FALSE
FED-23FEB,2022-10-04,2023-02-02,1.75,95.5,0,1,97.5,0,FALSE
FED-23FEB,2022-10-05,2023-02-02,1.75,96.5,0,1,96.5,0,FALSE
FED-23FEB,2022-10-08,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-10-14,2023-02-02,1.75,99,0,1,99,0,FALSE
FED-23FEB,2022-10-22,2023-02-02,1.75,96.5,13,14,99,0,FALSE
FED-23FEB,2022-10-26,2023-02-02,1.75,0,NA,NA,96.5,0,FALSE
FED-23FEB,2022-10-28,2023-02-02,1.75,99,0,14,99,0,FALSE
FED-23FEB,2022-11-03,2023-02-02,1.75,98.5,0,14,99,0,FALSE
FED-23FEB,2022-11-05,2023-02-02,1.75,99,13,20,99,0,FALSE
FED-23FEB,2022-11-06,2023-02-02,1.75,99.5,0,20,99.5,0,FALSE
FED-23FEB,2022-11-22,2023-02-02,1.75,99.5,0,20,99.5,0,FALSE
FED-23FEB,2022-11-25,2023-02-02,1.75,99,0,20,99,0,FALSE
FED-23FEB,2022-11-26,2023-02-02,1.75,99,0,20,99,0,FALSE
FED-23FEB,2022-11-28,2023-02-02,1.75,99,0,20,99,0,FALSE
FED-23FEB,2022-11-29,2023-02-02,1.75,98.5,0,20,98.5,0,FALSE
FED-23FEB,2022-11-30,2023-02-02,1.75,99.5,0,20,99.5,0,FALSE
FED-23FEB,2022-12-07,2023-02-02,1.75,99,0,20,99,0,FALSE
FED-23FEB,2022-12-12,2023-02-02,1.75,99.5,0,20,99.5,0,FALSE
FED-23FEB,2022-12-17,2023-02-02,1.75,99.5,0,20,99.5,0,FALSE
FED-23FEB,2022-12-30,2023-02-02,1.75,0,NA,NA,99.5,0,FALSE
FED-23FEB,2022-12-31,2023-02-02,1.75,0,NA,NA,99.5,0,FALSE
FED-23FEB,2023-01-03,2023-02-02,1.75,99.5,493,513,99.5,0,FALSE
FED-23FEB,2023-02-02,2023-02-02,1.75,99.5,0,507,99.5,0,FALSE
FED-22DEC,2022-06-20,2022-12-17,2,97,0,11460,97,0.5102040816326531,FALSE
FED-22DEC,2022-06-22,2022-12-17,2,0,NA,NA,95,0,FALSE
FED-22DEC,2022-06-23,2022-12-17,2,97,0,11460,97,1.0204081632653061,FALSE
FED-22DEC,2022-06-24,2022-12-17,2,97,0,11460,97,0.5102040816326531,FALSE
FED-22DEC,2022-06-25,2022-12-17,2,97,0,11460,97,1.0204081632653061,FALSE
FED-22DEC,2022-06-26,2022-12-17,2,97,0,11460,97,1.0204081632653061,FALSE
FED-22DEC,2022-06-27,2022-12-17,2,97,0,11460,97,1.0204081632653061,FALSE
FED-22DEC,2022-06-28,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-06-29,2022-12-17,2,96,0,11460,96,1.0204081632653061,FALSE
FED-22DEC,2022-06-30,2022-12-17,2,96.5,0,11460,96.5,1.530612244897959,FALSE
FED-22DEC,2022-07-01,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-02,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-03,2022-12-17,2,95.5,0,11460,95.5,2.0408163265306123,FALSE
FED-22DEC,2022-07-04,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-05,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-06,2022-12-17,2,96.5,0,11460,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-07,2022-12-17,2,96,150,11535,96,0.5102040816326531,FALSE
FED-22DEC,2022-07-08,2022-12-17,2,96,0,11535,96,1.0204081632653061,FALSE
FED-22DEC,2022-07-09,2022-12-17,2,96,0,11535,96,0.5102040816326531,FALSE
FED-22DEC,2022-07-10,2022-12-17,2,96,0,11535,96,0.5102040816326531,FALSE
FED-22DEC,2022-07-11,2022-12-17,2,96,0,11535,96,0.5102040816326531,FALSE
FED-22DEC,2022-07-12,2022-12-17,2,96,0,11535,96,1.530612244897959,FALSE
FED-22DEC,2022-07-13,2022-12-17,2,96,0,11535,96,1.530612244897959,FALSE
FED-22DEC,2022-07-14,2022-12-17,2,96.5,357,11535,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-15,2022-12-17,2,97,643,11582,97,0.5102040816326531,FALSE
FED-22DEC,2022-07-16,2022-12-17,2,96.5,0,11582,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-07-17,2022-12-17,2,96.5,166,11665,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-18,2022-12-17,2,96.5,0,11665,96.5,1.0204081632653061,FALSE
FED-22DEC,2022-07-19,2022-12-17,2,96.5,0,11665,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-07-20,2022-12-17,2,96,0,11665,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-07-21,2022-12-17,2,96.5,0,11665,97,0.5102040816326531,FALSE
FED-22DEC,2022-07-22,2022-12-17,2,97,100,11765,97,0.5102040816326531,FALSE
FED-22DEC,2022-07-23,2022-12-17,2,95.5,0,11765,95.5,0.5102040816326531,FALSE
FED-22DEC,2022-07-24,2022-12-17,2,95.5,0,11765,95.5,1.530612244897959,FALSE
FED-22DEC,2022-07-25,2022-12-17,2,96,0,11765,96,1.0204081632653061,FALSE
FED-22DEC,2022-07-26,2022-12-17,2,96,0,11765,96,0.5102040816326531,FALSE
FED-22DEC,2022-07-27,2022-12-17,2,96,0,11765,96,1.0204081632653061,FALSE
FED-22DEC,2022-07-28,2022-12-17,2,96.5,0,11765,97,0.5102040816326531,FALSE
FED-22DEC,2022-07-29,2022-12-17,2,96.5,0,11765,97,0.5102040816326531,FALSE
FED-22DEC,2022-07-30,2022-12-17,2,96.5,1,11766,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-07-31,2022-12-17,2,96.5,0,11766,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-08-01,2022-12-17,2,96.5,0,11766,96.5,0.5102040816326531,FALSE
FED-22DEC,2022-08-02,2022-12-17,2,96.5,0,11766,97,0.5102040816326531,FALSE
FED-22DEC,2022-08-03,2022-12-17,2,96.5,0,11766,97,0.5102040816326531,FALSE
FED-22DEC,2022-08-04,2022-12-17,2,97,0,11766,97,0.5102040816326531,FALSE
FED-22DEC,2022-08-05,2022-12-17,2,97,0,11766,97,0.5102040816326531,FALSE
FED-22DEC,2022-08-06,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-07,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-08,2022-12-17,2,98,0,11766,98,1.0204081632653061,FALSE
FED-22DEC,2022-08-09,2022-12-17,2,98,0,11766,98,1.0204081632653061,FALSE
FED-22DEC,2022-08-10,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-11,2022-12-17,2,96.5,0,11766,97,0.5102040816326531,FALSE
FED-22DEC,2022-08-12,2022-12-17,2,97.5,0,11766,97.5,0.5102040816326531,FALSE
FED-22DEC,2022-08-13,2022-12-17,2,97.5,0,11766,97.5,0.5102040816326531,FALSE
FED-22DEC,2022-08-14,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-15,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-16,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-17,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-18,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-19,2022-12-17,2,97.5,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-20,2022-12-17,2,97.5,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-21,2022-12-17,2,97.5,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-22,2022-12-17,2,97.5,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-23,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-24,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-25,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-26,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-27,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-28,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-29,2022-12-17,2,97.5,0,11766,97.5,0.5102040816326531,FALSE
FED-22DEC,2022-08-30,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-08-31,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-09-01,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-09-02,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-09-03,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-09-04,2022-12-17,2,98.5,0,11766,98.5,0.5102040816326531,FALSE
FED-22DEC,2022-09-05,2022-12-17,2,98.5,0,11766,98.5,0.5102040816326531,FALSE
FED-22DEC,2022-09-06,2022-12-17,2,98.5,0,11766,98.5,0.5102040816326531,FALSE
FED-22DEC,2022-09-07,2022-12-17,2,98,0,11766,98,0.5102040816326531,FALSE
FED-22DEC,2022-09-08,2022-12-17,2,98,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-09,2022-12-17,2,98,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-10,2022-12-17,2,98.5,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-11,2022-12-17,2,98.5,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-12,2022-12-17,2,98.5,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-13,2022-12-17,2,98.5,0,11766,98.5,0,FALSE
FED-22DEC,2022-09-14,2022-12-17,2,99.5,327,11766,99.5,0,FALSE
FED-22DEC,2022-09-15,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-16,2022-12-17,2,99.5,355,11766,99.5,0,FALSE
FED-22DEC,2022-09-17,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-18,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-19,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-20,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-21,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-22,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-23,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-24,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-25,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-26,2022-12-17,2,99.5,10,11766,99.5,0,FALSE
FED-22DEC,2022-09-27,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-28,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-29,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-09-30,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-10-01,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-10-02,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-10-03,2022-12-17,2,99.5,0,11766,99.5,0,FALSE
FED-22DEC,2022-10-04,2022-12-17,2,99.5,161,11843,99.5,0,FALSE
FED-22DEC,2022-10-05,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-06,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-07,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-08,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-09,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-10,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-11,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-12,2022-12-17,2,99.5,0,11843,99.5,0,FALSE
FED-22DEC,2022-10-13,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-10-14,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-10-15,2022-12-17,2,0,NA,NA,99,0,FALSE
FED-22DEC,2022-10-18,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-11-02,2022-12-17,2,0,NA,NA,99,0,FALSE
FED-22DEC,2022-11-03,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-11-04,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-11-05,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-11-06,2022-12-17,2,0,NA,NA,40.5,0,FALSE
FED-22DEC,2022-11-08,2022-12-17,2,99.5,150,11918,99.5,0,FALSE
FED-22DEC,2022-11-12,2022-12-17,2,0,NA,NA,49.5,0,FALSE
FED-22DEC,2022-11-13,2022-12-17,2,0,NA,NA,98.5,0,FALSE
FED-22DEC,2022-11-15,2022-12-17,2,0,NA,NA,99,0,FALSE
FED-22DEC,2022-11-16,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-11-29,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-12-11,2022-12-17,2,0,NA,NA,99,0,FALSE
FED-22DEC,2022-12-12,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-12-13,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-12-14,2022-12-17,2,0,NA,NA,99.5,0,FALSE
FED-22DEC,2022-12-15,2022-12-17,2,99.5,0,11918,99.5,0,FALSE
FED-22DEC,2022-12-17,2022-12-17,2,99.5,0,11918,99.5,0,FALSE
FED-22JUL,2022-04-18,2022-07-28,2,24.5,0,0,24.5,23.979591836734695,FALSE
FED-22JUL,2022-04-19,2022-07-28,2,7,0,0,7,6.122448979591836,FALSE
FED-22JUL,2022-04-20,2022-07-28,2,7.5,0,0,7.5,6.63265306122449,FALSE
FED-22JUL,2022-04-21,2022-07-28,2,9.5,0,0,9.5,8.673469387755102,FALSE
FED-22JUL,2022-04-22,2022-07-28,2,13,1687,1687,13,12.244897959183673,FALSE
FED-22JUL,2022-04-23,2022-07-28,2,19.5,2900,3937,19.5,18.877551020408163,FALSE
FED-22JUL,2022-04-24,2022-07-28,2,20,0,3937,20,19.387755102040817,FALSE
FED-22JUL,2022-04-25,2022-07-28,2,21,516,4453,21,20.408163265306122,FALSE
FED-22JUL,2022-04-26,2022-07-28,2,20.5,10,4463,20.5,19.897959183673468,FALSE
FED-22JUL,2022-04-27,2022-07-28,2,21.5,316,4234,21.5,20.918367346938776,FALSE
FED-22JUL,2022-04-28,2022-07-28,2,22,0,4234,22,21.428571428571427,FALSE
FED-22JUL,2022-04-29,2022-07-28,2,20.5,400,4234,20.5,19.897959183673468,FALSE
FED-22JUL,2022-04-30,2022-07-28,2,23.5,1020,5254,23.5,22.959183673469386,FALSE
FED-22JUL,2022-05-01,2022-07-28,2,23,0,5254,23,22.448979591836736,FALSE
